order_id,customer_id,order_date,status,total_amount
644,1241,2024-07-13,Delivered,3032.45
645,1970,2024-02-25,Cancelled,4235.91
646,1963,2024-09-01,Shipped,1695.64
647,1918,2024-09-03,Cancelled,3543.33
648,1573,2024-06-14,Shipped,1579.64
649,2630,2024-02-15,Delivered,14989.17
650,1868,2024-01-11,Processing,6455.59
651,4046,2024-10-02,Cancelled,6529.9
652,4544,2024-02-04,Cancelled,5689.11
653,3323,2024-05-17,Delivered,4114.14
654,1417,2024-02-22,Delivered,4864.41
655,3332,2023-12-30,Cancelled,5160.56
656,4262,2023-10-18,Processing,4032.47
657,3264,2024-01-24,Delivered,5603.29
658,1799,2024-07-08,Delivered,230.64
659,438,2023-12-26,Cancelled,1226.84
660,2923,2024-01-29,Cancelled,7229.34
661,4760,2023-12-05,Shipped,3423.06
662,3143,2024-08-02,Cancelled,1755.66
663,3406,2024-06-15,Processing,3797.54
664,796,2024-05-22,Processing,2064.48
665,1606,2024-09-24,Shipped,8657.8
666,2340,2024-10-09,Cancelled,4760.47
667,4201,2024-07-18,Shipped,1698.8
668,3927,2024-08-23,Shipped,3015.25
669,4888,2024-03-09,Cancelled,6637.41
670,4289,2024-07-26,Cancelled,3514.12
671,3088,2024-05-12,Shipped,5444.51
672,2734,2024-09-07,Cancelled,4190.56
673,3206,2023-12-12,Processing,1592.51
674,386,2024-01-05,Cancelled,973.83
675,454,2023-10-21,Shipped,1071.24
676,1120,2024-09-07,Cancelled,8048.5
677,4096,2024-04-12,Processing,830.8
678,85,2024-02-12,Shipped,431.08
679,919,2024-04-06,Processing,341.6
680,4908,2023-10-27,Cancelled,9530.34
681,466,2023-11-30,Delivered,58.42
682,4714,2024-05-19,Processing,9384.91
683,3904,2023-11-29,Processing,3155.73
684,2443,2024-06-05,Shipped,6239.86
685,297,2024-06-21,Shipped,4556.58
686,135,2023-11-08,Cancelled,5895.66
687,1106,2024-03-22,Shipped,3598.12
688,1735,2023-10-28,Cancelled,3608.87
689,2001,2024-09-04,Cancelled,8387.48
690,93,2024-01-08,Delivered,6247.56
691,162,2023-11-19,Cancelled,6047.89
692,191,2023-11-15,Processing,7949.51
693,1827,2023-10-28,Processing,4577.94
694,1102,2024-05-23,Processing,3873.2
695,1932,2023-12-06,Shipped,3746.61
696,4102,2024-09-19,Shipped,12946.38
697,1811,2024-06-06,Shipped,8724.49
698,603,2024-09-20,Delivered,178.03
699,811,2024-01-05,Shipped,4451.81
700,4054,2024-06-15,Processing,4069.77
701,7,2024-02-03,Processing,4033.61
702,523,2023-12-26,Delivered,2901.98
703,1453,2024-02-22,Processing,153.52
704,197,2024-10-04,Cancelled,2222.96
705,3349,2024-02-07,Delivered,5541.35
706,3789,2024-01-14,Cancelled,3234.51
707,4949,2024-08-25,Processing,7553.06
708,1704,2023-12-10,Delivered,1045.39
709,3478,2023-12-24,Processing,2814.13
710,221,2023-12-15,Cancelled,8952.08
711,4750,2023-11-19,Delivered,7203.86
712,4621,2023-11-06,Cancelled,2371.74
713,1524,2023-10-28,Processing,3439.55
714,4812,2024-10-14,Shipped,7121.01
715,384,2024-07-14,Delivered,11361.0
716,3971,2023-12-19,Processing,5718.03
717,3867,2024-04-09,Cancelled,4112.87
718,2846,2023-12-11,Cancelled,6548.62
719,1057,2024-06-08,Cancelled,4988.16
720,3851,2023-10-22,Shipped,993.07
721,1989,2023-11-24,Processing,4436.19
722,1998,2024-05-01,Shipped,5099.04
723,1142,2024-03-19,Shipped,4962.65
724,1217,2024-01-13,Delivered,1045.59
725,376,2024-01-11,Shipped,4462.39
726,1018,2024-04-04,Delivered,7112.22
727,2395,2024-02-24,Processing,12075.38
728,2891,2024-07-15,Processing,1064.43
729,2300,2024-05-15,Delivered,3306.48
730,4216,2024-08-26,Cancelled,4307.55
731,1332,2024-09-14,Cancelled,2858.19
732,4311,2024-03-11,Processing,3163.93
733,4689,2023-11-19,Cancelled,1650.8
734,737,2024-03-10,Delivered,1060.48
735,1345,2024-05-13,Shipped,5850.97
736,3411,2024-07-10,Cancelled,88.0
737,4287,2024-01-26,Shipped,4568.3
738,1640,2024-03-23,Processing,1055.11
739,4984,2024-02-23,Shipped,2400.98
740,2609,2024-02-02,Shipped,8926.43
741,4031,2023-11-25,Processing,444.25
742,2139,2024-10-06,Delivered,10065.74
743,2137,2024-03-07,Shipped,6175.88
744,153,2024-05-12,Shipped,4646.3
745,1705,2024-05-23,Delivered,8201.78
746,3389,2024-07-14,Processing,4091.7
747,2025,2023-12-15,Processing,1030.19
748,2773,2024-08-03,Delivered,8329.67
749,4113,2024-04-20,Cancelled,7117.34
750,4378,2024-09-16,Shipped,6201.22
751,3313,2024-09-12,Delivered,327.17
752,4663,2024-07-10,Processing,5172.48
753,4572,2024-06-12,Cancelled,3612.34
754,1741,2024-03-13,Shipped,3764.64
755,3286,2024-10-13,Shipped,2925.34
756,3181,2023-12-19,Shipped,2964.23
757,3401,2024-02-24,Cancelled,2751.13
758,4918,2024-03-25,Shipped,911.21
759,2142,2023-10-17,Cancelled,3837.95
760,3904,2023-11-04,Processing,1350.36
761,1459,2024-10-13,Cancelled,6039.24
762,218,2024-05-29,Processing,3596.49
763,4505,2024-02-28,Shipped,4127.56
764,3406,2024-08-24,Shipped,4718.88
765,1921,2024-03-10,Processing,7275.68
766,1496,2024-05-30,Cancelled,453.17
767,4498,2024-08-08,Shipped,1994.57
768,2503,2024-04-03,Cancelled,4270.78
769,3668,2024-07-28,Delivered,7989.07
770,3545,2023-12-19,Processing,10392.22
771,3207,2024-03-24,Cancelled,6738.25
772,366,2024-05-11,Cancelled,5842.26
773,2394,2024-06-19,Shipped,4130.68
774,59,2023-11-18,Processing,3515.34
775,2504,2024-01-11,Processing,7520.41
776,2884,2024-04-06,Delivered,6427.37
777,3818,2024-09-06,Shipped,5400.1
778,231,2023-12-05,Delivered,4654.9
779,4785,2023-12-20,Processing,861.86
780,4162,2024-07-13,Shipped,4906.34
781,3094,2024-06-25,Cancelled,3512.88
782,2963,2024-08-16,Processing,4233.81
783,1362,2024-02-19,Shipped,1745.65
784,434,2024-01-30,Shipped,1992.41
785,2968,2024-04-05,Processing,368.3
786,4823,2024-08-28,Cancelled,1507.46
787,4757,2024-07-21,Processing,3407.42
788,4644,2024-01-06,Delivered,7000.28
789,2074,2024-07-12,Processing,3039.19
790,1471,2024-02-16,Cancelled,11960.38
791,2200,2024-07-25,Shipped,4336.39
792,3523,2024-09-26,Cancelled,4355.13
793,3629,2024-02-23,Delivered,1254.5
794,3296,2023-10-16,Cancelled,2350.59
795,177,2024-08-16,Cancelled,7494.01
796,4715,2024-10-09,Shipped,7369.26
797,2624,2023-12-27,Delivered,2219.88
798,345,2023-11-01,Delivered,8876.89
799,439,2024-09-24,Delivered,1665.3
800,4572,2024-02-15,Cancelled,683.0
801,1271,2024-04-12,Cancelled,2393.34
802,4019,2023-12-28,Cancelled,11681.38
803,3946,2024-03-15,Cancelled,4689.72
804,4716,2024-04-17,Shipped,3223.76
805,348,2024-07-12,Delivered,1824.55
806,3513,2023-10-17,Delivered,2828.52
807,3110,2023-12-10,Cancelled,4852.23
808,4298,2024-04-27,Cancelled,1943.5
809,1354,2024-05-23,Shipped,7988.33
810,289,2023-11-28,Cancelled,8009.14
811,4000,2024-03-22,Delivered,2505.92
812,4101,2023-12-30,Cancelled,54.76
813,1657,2024-02-02,Processing,4038.35
814,2811,2024-07-27,Shipped,1746.85
815,1110,2024-04-29,Cancelled,4950.09
816,466,2024-07-08,Cancelled,10554.95
817,3955,2024-02-24,Shipped,8286.92
818,1433,2023-11-09,Shipped,1100.36
819,1221,2023-10-23,Cancelled,83.7
820,3217,2024-08-06,Processing,5633.83
821,3746,2024-07-17,Shipped,4516.76
822,3789,2024-02-02,Shipped,934.02
823,626,2024-06-05,Shipped,3298.94
824,2207,2024-05-10,Cancelled,8370.24
825,3712,2023-12-21,Shipped,5298.49
826,3300,2024-08-19,Cancelled,10301.98
827,145,2024-02-06,Cancelled,3341.97
828,3370,2024-05-07,Cancelled,5560.53
829,4736,2024-07-18,Shipped,5326.01
830,4074,2023-12-18,Shipped,2376.88
831,4463,2023-11-10,Delivered,8175.35
832,3084,2024-05-30,Cancelled,7337.74
833,351,2024-05-20,Delivered,1648.17
834,3485,2023-10-25,Cancelled,1630.88
835,4885,2024-09-25,Cancelled,4330.17
836,3918,2024-03-27,Processing,2502.92
837,3021,2024-07-10,Processing,1065.36
838,3537,2023-12-12,Delivered,1920.0
839,3025,2023-10-29,Delivered,957.22
840,4321,2023-10-28,Shipped,7883.83
841,3180,2023-10-24,Delivered,4082.6
842,2823,2024-01-18,Cancelled,5918.76
843,3456,2024-02-08,Processing,4640.47
844,2760,2024-03-05,Shipped,2442.9
845,2439,2023-11-17,Delivered,2494.81
846,3146,2023-11-18,Cancelled,7789.45
847,4945,2024-05-26,Processing,175.78
848,2528,2023-12-27,Delivered,1726.91
849,3,2024-06-21,Delivered,3657.56
850,761,2024-01-30,Shipped,3625.72
851,956,2024-05-21,Processing,496.56
852,4367,2024-01-24,Shipped,3362.65
853,4006,2024-06-24,Shipped,2254.77
854,1309,2024-06-28,Delivered,3895.94
855,1281,2023-11-12,Processing,6059.64
856,3554,2023-10-20,Processing,1984.52
857,2796,2024-03-12,Shipped,5488.03
858,4604,2024-03-28,Cancelled,4732.9
859,3720,2024-08-21,Cancelled,8593.52
860,4913,2023-11-08,Cancelled,5247.9
861,1537,2024-03-13,Delivered,3333.06
862,2189,2024-04-03,Shipped,4798.83
863,2682,2023-12-31,Shipped,5830.19
864,115,2023-12-07,Shipped,7400.48
865,4115,2024-07-19,Cancelled,10783.86
866,317,2024-01-18,Delivered,4154.31
867,677,2024-07-22,Shipped,5899.82
868,3000,2024-02-07,Cancelled,6129.54
869,2763,2024-08-11,Processing,1207.76
870,217,2024-04-09,Cancelled,6676.03
871,2510,2024-04-07,Delivered,5010.54
872,4993,2023-10-31,Processing,991.73
873,2092,2024-02-12,Delivered,264.38
874,3805,2024-08-19,Processing,4707.0
875,4770,2024-09-02,Cancelled,3499.6
876,1166,2023-11-30,Shipped,5122.29
877,4512,2024-01-14,Cancelled,4313.85
878,30,2024-07-09,Cancelled,3354.87
879,2745,2024-01-11,Shipped,2042.64
880,78,2024-07-12,Processing,1130.14
881,274,2024-01-09,Cancelled,9383.74
882,4861,2024-08-12,Delivered,575.96
883,1637,2024-03-23,Processing,2093.16
884,2355,2024-09-18,Cancelled,2795.14
885,1932,2024-03-20,Shipped,10642.16
886,1523,2024-09-05,Shipped,4420.75
887,1552,2023-11-11,Shipped,1925.2
888,383,2023-12-22,Shipped,4580.61
889,212,2024-06-17,Cancelled,3636.0
890,674,2024-10-10,Delivered,3619.92
891,1581,2024-10-14,Processing,5941.35
892,1755,2024-03-28,Shipped,6798.36
893,2305,2023-10-29,Delivered,2294.64
894,91,2024-05-19,Shipped,1057.28
895,718,2024-08-01,Processing,6618.31
896,778,2024-05-26,Processing,6097.35
897,1042,2024-05-14,Delivered,352.96
898,4539,2024-07-22,Shipped,7193.57
899,747,2024-01-21,Processing,3754.4
900,4511,2024-01-11,Cancelled,8254.57
901,3668,2023-11-08,Delivered,5204.04
902,832,2024-08-02,Processing,586.3
903,4721,2024-09-25,Processing,8975.2
904,308,2023-11-15,Shipped,923.59
905,152,2024-06-18,Shipped,7657.23
906,4424,2023-11-30,Cancelled,4681.27
907,3080,2023-12-14,Shipped,3212.24
908,4195,2024-07-29,Cancelled,8187.29
909,2261,2024-03-01,Processing,1057.28
910,4012,2024-08-16,Delivered,2383.44
911,1485,2024-09-08,Delivered,6066.19
912,2274,2024-01-14,Delivered,3038.57
913,217,2023-11-16,Delivered,2461.26
914,864,2024-02-14,Shipped,2140.18
915,1844,2023-12-10,Shipped,1591.7
916,3284,2024-08-25,Delivered,965.2
917,1301,2024-03-02,Delivered,1004.82
918,1101,2023-12-27,Cancelled,7313.62
919,1350,2024-03-12,Cancelled,6094.74
920,1097,2023-12-31,Delivered,242.4
921,2975,2024-09-30,Delivered,3002.14
922,1343,2024-01-02,Processing,9161.4
923,3555,2024-02-20,Processing,5457.52
924,385,2024-10-08,Processing,4093.27
925,4535,2024-05-22,Processing,7589.71
926,544,2024-05-15,Processing,4909.0
927,4393,2024-08-09,Delivered,294.87
928,1455,2024-07-08,Processing,110.2
929,2010,2024-05-27,Shipped,3995.87
930,542,2024-05-06,Processing,4261.25
931,2997,2023-12-15,Processing,7882.35
932,3756,2024-09-19,Delivered,4478.21
933,3527,2024-05-23,Cancelled,1394.22
934,3073,2023-11-19,Delivered,3292.44
935,730,2023-12-15,Cancelled,9089.13
936,1967,2023-11-21,Delivered,1674.37
937,2392,2024-10-08,Shipped,5546.56
938,2906,2023-10-27,Processing,504.42
939,221,2024-04-02,Processing,7040.79
940,654,2024-02-26,Cancelled,9868.48
941,518,2023-12-18,Delivered,4150.84
942,2885,2024-01-19,Processing,2311.68
943,4776,2023-11-29,Delivered,2873.84
944,3409,2024-07-11,Shipped,7506.42
945,3131,2023-10-23,Cancelled,2973.36
946,4785,2024-05-20,Delivered,9069.13
947,4152,2024-08-20,Delivered,175.42
948,4507,2023-12-18,Processing,2949.94
949,2449,2023-12-29,Delivered,14.74
950,355,2024-07-13,Processing,8142.35
951,3162,2024-04-06,Delivered,11169.94
952,2013,2024-05-16,Processing,8402.77
953,657,2024-05-04,Delivered,274.2
954,3884,2024-07-02,Delivered,1413.57
955,1973,2024-09-22,Cancelled,1806.0
956,1380,2024-01-07,Delivered,8178.0
957,4668,2024-10-05,Processing,3965.58
958,4399,2024-02-04,Shipped,8655.73
959,27,2024-03-23,Shipped,4728.69
960,2055,2024-10-06,Delivered,3118.77
961,3840,2023-11-06,Processing,1447.4
962,1342,2024-01-23,Delivered,2663.35
963,2892,2024-02-19,Shipped,4806.53
964,3822,2024-07-13,Cancelled,7877.06
965,1874,2024-09-02,Processing,6865.97
966,3772,2024-01-31,Cancelled,5693.16
967,2326,2024-05-31,Shipped,4065.87
968,634,2024-09-20,Delivered,2047.36
969,4699,2024-03-12,Shipped,2676.34
970,456,2024-05-05,Delivered,367.19
971,3413,2024-06-29,Cancelled,1295.56
972,4876,2024-04-08,Cancelled,7826.7
973,1952,2024-02-23,Cancelled,1708.59
974,1904,2024-01-02,Cancelled,14464.44
975,407,2023-11-11,Cancelled,1943.8
976,3632,2024-09-01,Delivered,6884.92
977,4811,2024-02-03,Cancelled,1101.88
978,725,2024-08-12,Processing,5671.03
979,4568,2024-05-04,Shipped,288.4
980,4528,2024-06-19,Shipped,5506.22
981,1697,2024-02-23,Cancelled,6338.44
982,1236,2024-09-04,Cancelled,3325.67
983,3513,2024-06-04,Delivered,9218.97
984,27,2024-06-13,Delivered,854.79
985,607,2024-09-20,Cancelled,6872.4
986,1493,2024-04-23,Cancelled,9690.08
987,4257,2024-09-24,Delivered,460.92
988,3387,2024-09-15,Cancelled,2126.0
989,3389,2024-05-08,Delivered,1548.41
990,2288,2024-05-05,Shipped,1942.64
991,1205,2024-05-23,Delivered,1263.6
992,2564,2024-08-04,Cancelled,5906.15
993,4748,2024-03-05,Processing,1412.4
994,3439,2024-01-13,Cancelled,3077.63
995,1598,2024-01-03,Processing,122.6
996,1403,2023-12-24,Cancelled,3370.85
997,4058,2024-01-25,Delivered,6610.74
998,74,2024-01-11,Processing,8376.64
999,3617,2024-10-03,Processing,5271.82
1000,3482,2024-02-10,Cancelled,6918.78
1001,3965,2024-01-22,Shipped,5304.86
1002,3806,2024-03-17,Cancelled,2926.14
1003,1148,2024-05-10,Cancelled,6016.28
1004,3029,2024-02-06,Delivered,1059.56
1005,2963,2023-12-18,Processing,353.82
1006,297,2024-06-10,Shipped,4027.36
1007,2994,2023-12-16,Delivered,10126.54
1008,1230,2024-02-29,Shipped,3215.16
1009,3441,2024-04-08,Processing,3008.31
1010,1966,2024-03-10,Cancelled,786.76
1011,4462,2024-01-18,Delivered,4354.68
1012,327,2024-06-22,Cancelled,6426.41
1013,4519,2023-11-10,Delivered,4409.23
1014,2024,2024-04-06,Processing,6620.57
1015,4938,2023-10-19,Cancelled,1725.27
1016,3392,2024-09-12,Cancelled,7638.24
1017,1678,2024-03-15,Delivered,1882.05
1018,2797,2023-11-01,Cancelled,1680.38
1019,266,2024-02-24,Processing,6019.92
1020,2654,2024-05-31,Cancelled,3613.46
1021,4908,2024-09-28,Shipped,5634.35
1022,3822,2024-09-26,Cancelled,5155.23
1023,1115,2024-04-01,Delivered,4011.04
1024,1286,2024-04-04,Processing,2773.04
1025,2385,2024-06-01,Cancelled,1845.88
1026,4328,2023-11-17,Delivered,9895.41
1027,203,2024-08-01,Shipped,3962.56
1028,2685,2024-02-14,Cancelled,3606.64
1029,3263,2024-01-03,Shipped,9836.65
1030,1814,2023-11-28,Shipped,349.54
1031,1013,2024-06-19,Cancelled,3264.3
1032,2550,2024-02-22,Delivered,683.0
1033,569,2024-09-10,Cancelled,1722.46
1034,604,2024-09-15,Processing,5082.64
1035,3693,2024-03-06,Processing,4144.86
1036,2535,2024-07-03,Delivered,5291.14
1037,1801,2024-06-07,Shipped,5351.68
1038,1055,2024-01-22,Processing,4474.72
1039,4301,2024-05-21,Processing,2503.87
1040,3253,2024-01-06,Processing,717.5
1041,1393,2024-05-21,Processing,252.81
1042,1016,2024-09-09,Delivered,3694.69
1043,2317,2024-06-08,Processing,7655.57
1044,2543,2024-06-16,Shipped,6828.03
1045,1942,2024-06-02,Cancelled,8038.49
1046,3482,2024-01-12,Shipped,7528.08
1047,1013,2024-02-14,Cancelled,5968.42
1048,387,2024-07-25,Processing,4535.92
1049,1619,2024-03-01,Shipped,4991.92
1050,3020,2024-10-06,Shipped,255.37
1051,3937,2024-09-15,Cancelled,932.04
1052,261,2024-02-07,Cancelled,5129.5
1053,3009,2024-05-04,Cancelled,5341.03
1054,4054,2023-10-23,Shipped,5361.93
1055,1768,2024-04-14,Shipped,1977.5
1056,2931,2024-06-19,Shipped,5744.84
1057,2111,2023-12-16,Shipped,2043.0
1058,3290,2024-03-08,Delivered,890.29
1059,2,2024-08-24,Shipped,838.5
1060,3061,2024-02-20,Processing,4001.49
1061,4371,2024-01-29,Delivered,8660.13
1062,3334,2023-11-04,Delivered,1574.34
1063,3689,2024-03-03,Shipped,4315.79
1064,4431,2024-04-11,Delivered,1517.7
1065,4668,2024-06-05,Shipped,1140.22
1066,3652,2024-03-19,Cancelled,174.64
1067,1086,2024-03-24,Cancelled,7207.19
1068,3230,2023-11-07,Cancelled,751.45
1069,4118,2024-10-09,Delivered,1852.5
1070,3701,2024-08-30,Processing,4928.14
1071,1483,2024-05-04,Delivered,2696.35
1072,3951,2024-05-15,Cancelled,4429.06
1073,889,2024-03-24,Shipped,4442.38
1074,3886,2024-06-15,Cancelled,3100.44
1075,4130,2024-04-06,Processing,6475.69
1076,3262,2024-01-04,Shipped,3029.72
1077,4517,2023-11-13,Cancelled,2354.2
1078,3276,2023-12-10,Shipped,3516.12
1079,3196,2023-12-22,Cancelled,5805.15
1080,3896,2024-01-15,Shipped,1272.09
1081,3160,2023-12-30,Shipped,9929.77
1082,45,2024-06-29,Shipped,1073.48
1083,497,2024-09-06,Shipped,95.28
1084,2135,2024-04-11,Processing,5197.71
1085,3349,2024-09-08,Processing,89.05
1086,1684,2023-12-24,Delivered,8764.2
1087,2390,2024-07-23,Shipped,8666.57
1088,2676,2024-04-25,Processing,209.16
1089,446,2024-05-06,Cancelled,5417.49
1090,2599,2024-08-14,Cancelled,2108.8
1091,619,2023-10-23,Shipped,4518.87
1092,4653,2024-03-30,Shipped,8153.48
1093,379,2023-12-12,Delivered,7501.19
1094,3954,2024-10-11,Delivered,671.24
1095,1024,2023-12-25,Processing,3708.05
1096,2117,2024-10-11,Delivered,2386.37
1097,3806,2024-03-28,Shipped,608.8
1098,4772,2024-05-25,Processing,79.74
1099,3927,2024-07-08,Cancelled,2678.07
1100,3125,2024-01-17,Cancelled,7245.61
1101,1723,2024-02-15,Shipped,10371.44
1102,77,2023-12-14,Processing,4392.99
1103,4917,2024-09-13,Shipped,2186.22
1104,1822,2024-05-13,Delivered,7882.36
1105,4747,2024-05-20,Shipped,2945.2
1106,3150,2024-04-05,Processing,444.1
1107,2144,2023-12-17,Shipped,7858.99
1108,2602,2024-07-04,Shipped,11082.25
1109,787,2024-03-17,Cancelled,1416.96
1110,2951,2024-07-17,Processing,4460.49
1111,851,2024-07-04,Delivered,2418.84
1112,236,2024-05-29,Cancelled,9635.74
1113,3350,2023-12-13,Shipped,4741.34
1114,4938,2024-07-10,Cancelled,2840.33
1115,3019,2023-12-03,Delivered,1387.75
1116,3504,2024-09-13,Delivered,3142.44
1117,4131,2024-06-20,Cancelled,2191.2
1118,2541,2024-03-22,Processing,6657.14
1119,2120,2024-05-27,Shipped,4038.45
1120,1651,2024-02-28,Processing,9784.69
1121,799,2024-08-06,Processing,1620.25
1122,1488,2024-05-16,Shipped,4246.83
1123,2252,2024-01-06,Delivered,1047.36
1124,1515,2024-06-17,Shipped,1134.17
1125,2212,2024-03-11,Cancelled,3929.54
1126,4407,2024-04-18,Cancelled,2665.16
1127,1180,2023-12-30,Delivered,6874.42
1128,2942,2024-03-29,Processing,1202.6
1129,2763,2024-02-16,Shipped,2485.8
1130,39,2024-05-31,Shipped,7092.67
1131,690,2024-02-12,Delivered,9233.84
1132,2721,2023-10-16,Processing,2282.45
1133,4915,2024-08-15,Shipped,7647.46
1134,3639,2023-12-20,Shipped,9987.82
1135,4686,2024-05-23,Cancelled,2996.94
1136,1313,2024-04-29,Shipped,2098.22
1137,3185,2024-01-22,Processing,3710.67
1138,2637,2024-02-12,Processing,965.2
1139,422,2023-11-20,Processing,150.97
1140,3891,2024-04-24,Delivered,6315.03
1141,996,2023-12-07,Delivered,4201.3
1142,2825,2023-12-23,Cancelled,2837.4
1143,1959,2023-10-26,Shipped,1683.64
1144,663,2024-06-16,Processing,4573.35
1145,980,2024-07-20,Delivered,5039.54
1146,2727,2024-03-21,Processing,645.02
1147,1197,2024-03-19,Processing,5699.78
1148,674,2024-08-29,Shipped,428.13
1149,405,2023-11-05,Processing,1222.96
1150,4248,2024-09-07,Processing,6075.89
1151,3493,2024-01-08,Delivered,1802.22
1152,1812,2024-06-26,Delivered,963.96
1153,858,2024-05-25,Cancelled,4894.23
1154,2339,2024-03-17,Cancelled,7536.99
1155,3337,2023-10-22,Processing,697.71
1156,2583,2023-12-24,Shipped,4836.27
1157,923,2024-06-29,Shipped,4244.5
1158,3049,2024-09-08,Shipped,6471.55
1159,3934,2023-10-24,Delivered,3492.37
1160,4030,2024-03-08,Cancelled,3416.41
1161,4960,2023-11-20,Processing,5125.35
1162,4927,2024-08-22,Delivered,3357.14
1163,1284,2024-01-05,Shipped,4446.1
1164,3029,2024-10-11,Shipped,2922.86
1165,4143,2024-06-29,Delivered,352.89
1166,443,2024-07-10,Processing,4824.63
1167,157,2024-09-22,Cancelled,4870.6
1168,3490,2024-08-28,Shipped,2932.96
1169,678,2024-04-20,Cancelled,5356.82
1170,724,2023-11-28,Processing,2850.12
1171,1426,2024-07-28,Cancelled,1928.73
1172,3183,2024-09-21,Shipped,5428.96
1173,2128,2024-09-12,Processing,6288.49
1174,1137,2024-01-10,Cancelled,2736.71
1175,2551,2023-10-27,Cancelled,7711.2
1176,3873,2024-07-19,Processing,1559.26
1177,790,2024-08-01,Shipped,3598.89
1178,2478,2023-11-12,Delivered,7755.83
1179,1975,2024-04-18,Cancelled,1250.76
1180,4259,2024-01-18,Cancelled,4682.95
1181,4121,2024-08-07,Shipped,5660.84
1182,3169,2024-06-15,Shipped,460.35
1183,2,2024-02-21,Shipped,5238.37
1184,4824,2024-02-04,Processing,1834.29
1185,3642,2024-03-29,Processing,1851.93
1186,288,2024-09-23,Delivered,3829.16
1187,3095,2024-02-27,Cancelled,5482.18
1188,2575,2023-12-28,Delivered,2758.65
1189,3664,2023-10-27,Shipped,6094.59
1190,4371,2024-02-02,Cancelled,3969.49
1191,1596,2024-09-03,Cancelled,51.44
1192,652,2024-08-08,Shipped,5190.54
1193,158,2023-11-03,Delivered,4050.53
1194,1384,2024-09-10,Shipped,11232.09
1195,107,2023-11-20,Cancelled,4077.44
1196,1679,2024-04-29,Shipped,4297.81
1197,1693,2024-08-27,Cancelled,2958.6
1198,3378,2024-06-12,Processing,13003.16
1199,3193,2023-12-07,Shipped,7088.16
1200,4889,2024-09-08,Delivered,2495.68
1201,355,2024-02-20,Cancelled,6265.02
1202,1879,2024-07-16,Processing,6320.58
1203,3025,2024-08-10,Shipped,5378.35
1204,1872,2024-07-26,Delivered,5728.52
1205,3090,2024-03-30,Cancelled,5732.14
